Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PD1485-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2003	ERR689427	PD1485-C	WSEA	77.6	True	Analysis_set	False
PD1486-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2003	ERR689413	PD1486-C	WSEA	83.81	True	Analysis_set	False
PD1487-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2003	ERR689414	PD1487-C	WSEA	85.97	True	Analysis_set	False
PD1489-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2003	ERR689440	PD1489-C	WSEA	82.73	True	Analysis_set	False
PD1490-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2003	ERR689429	PD1490-C	WSEA	78.67	True	Analysis_set	False
PD1491-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2003	ERR689430	PD1491-C	WSEA	79.73	True	Analysis_set	False
PD1493-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR713926	PD1493-C	WSEA	88.76	True	Analysis_set	False
PD1494-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR713927	PD1494-C	WSEA	88.63	True	Analysis_set	False
PD1496-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689420	PD1496-C	WSEA	77.46	True	Analysis_set	False
PD1497-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689428	PD1497-C	WSEA	77.28	True	Analysis_set	False
PD1498-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689434	PD1498-C	WSEA	80.6	True	Analysis_set	False
PD1499-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689439	PD1499-C	WSEA	85.45	True	Analysis_set	False
PD1501-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689415	PD1501-C	WSEA	87.66	True	Analysis_set	False
PD1502-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689424	PD1502-C	WSEA	78.41	True	Analysis_set	False
PD1503-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689431	PD1503-C	WSEA	77.04	True	Analysis_set	False
PD1504-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689432	PD1504-C	WSEA	81.89	True	Analysis_set	False
PD1505-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689410	PD1505-C	WSEA	84.85	True	Analysis_set	False
PD1507-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689436	PD1507-C	WSEA	80.71	True	Analysis_set	False
PD1508-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689421	PD1508-C	WSEA	71.6	True	Analysis_set	False
PD1510-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR713928	PD1510-C	WSEA	88.17	True	Analysis_set	False
PD1511-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR713929	PD1511-C	WSEA	87.32	True	Analysis_set	False
PD1512-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689422	PD1512-C	WSEA	71.35	True	Analysis_set	False
PD1513-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689416	PD1513-C	WSEA	87.01	True	Analysis_set	False
PD1514-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689409	PD1514-C	WSEA	85.64	True	Analysis_set	False
PD1515-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689425	PD1515-C	WSEA	75.87	True	Analysis_set	False
PD1516-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689418	PD1516-C	WSEA	77.8	True	Analysis_set	False
PD1518-C	1125-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR689435	PD1518-C	WSEA	81.28	True	Analysis_set	False
PE0002-CW	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR018913	PE0002-CW	EAF	89.44	True	Analysis_set	False
PE0009-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR018912	PE0009-C,PE0009-CW	EAF	89.72	False	Lower_covered_duplicate	False
PE0009-CW	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR171645	PE0009-C,PE0009-CW	EAF	90.09	True	Analysis_set	False
PE0010-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR018914	PE0010-C	EAF	89.8	True	Analysis_set	False
PE0011-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR018915	PE0011-C	EAF	89.73	True	Analysis_set	False
PE0012-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR018916	PE0012-C	EAF	89.8	True	Analysis_set	False
PE0013-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022906	PE0013-C	EAF	89.95	True	Analysis_set	False
PE0016-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022861	PE0016-C	EAF	89.3	True	Analysis_set	False
PE0017-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022919	PE0017-C,PE0017-CW	EAF	90.4	False	Lower_covered_duplicate	False
PE0017-CW	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR171648	PE0017-C,PE0017-CW	EAF	90.51	True	Analysis_set	False
PE0018-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR027092	PE0018-C	EAF	89.28	True	Analysis_set	False
PE0019-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022907	PE0019-C	EAF	89.72	True	Analysis_set	False
PE0020-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR022920	PE0020-C	EAF	90.2	True	Analysis_set	False
PE0021-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR022908	PE0021-C	EAF	90.01	True	Analysis_set	False
PE0022-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR022531	PE0022-C	EAF	88.1	True	Analysis_set	False
PE0023-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR027093	PE0023-C	EAF	89.52	True	Analysis_set	False
PE0024-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR022909	PE0024-C	EAF	89.95	True	Analysis_set	False
PE0025-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR027094	PE0025-C	EAF	89.41	True	Analysis_set	False
PE0027-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR171646	PE0027-C	EAF	90.71	True	Analysis_set	False
PE0028-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR171647	PE0028-C	EAF	90.21	True	Analysis_set	False
PE0030-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR171649	PE0030-C	EAF	90.51	True	Analysis_set	False
PE0087-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405240	PE0087-C	EAF	90.08	True	Analysis_set	False
PE0088-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405242	PE0088-C	EAF	87.76	True	Analysis_set	False
PE0089-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405243	PE0089-C	EAF	88.26	True	Analysis_set	False
PE0090-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405245	PE0090-C	EAF	89.96	True	Analysis_set	False
PE0091-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405248	PE0091-C	EAF	90.22	True	Analysis_set	False
PE0092-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR490334	PE0092-C	EAF	86.44	True	Analysis_set	False
PE0093-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR490338	PE0093-C	EAF	84.18	True	Analysis_set	False
PE0096-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405237	PE0096-C	EAF	87.25	True	Analysis_set	False
PE0098-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405239	PE0098-C	EAF	86.3	True	Analysis_set	False
PE0102-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405246	PE0102-C	EAF	80.77	True	Analysis_set	False
PE0103-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405249	PE0103-C	EAF	73.49	True	Analysis_set	False
PE0105-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405252	PE0105-C	EAF	90.18	True	Analysis_set	False
PE0108-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR490339	PE0108-C	EAF	83.81	True	Analysis_set	False
PE0109-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405238	PE0109-C	EAF	90.11	True	Analysis_set	False
PE0111-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405241	PE0111-C	EAF	63.23	True	Analysis_set	False
PE0113-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405244	PE0113-C	EAF	89.72	True	Analysis_set	False
PE0114-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405247	PE0114-C	EAF	78.8	True	Analysis_set	False
PE0115-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405250	PE0115-C	EAF	84.04	True	Analysis_set	False
PE0116-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405251	PE0116-C	EAF	86.68	True	Analysis_set	False
PE0117-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405253	PE0117-C	EAF	90.44	True	Analysis_set	False
PE0119-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405236	PE0119-C	EAF	88.78	True	Analysis_set	False
PE0121-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439519	PE0121-C	EAF	88.71	True	Analysis_set	False
PE0122-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439522	PE0122-C	EAF	89.86	True	Analysis_set	False
PE0123-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR439525	PE0123-C	EAF	89.27	True	Analysis_set	False
PE0124-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR439528	PE0124-C	EAF	89.14	True	Analysis_set	False
PE0125-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439531	PE0125-C	EAF	89.37	True	Analysis_set	False
PE0126-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449895	PE0126-C	EAF	89.95	True	Analysis_set	False
PE0127-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR449897	PE0127-C	EAF	90.88	True	Analysis_set	False
PE0128-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449899	PE0128-C	EAF	90.35	True	Analysis_set	False
PE0129-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449901	PE0129-C	EAF	90.62	True	Analysis_set	False
PE0130-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449903	PE0130-C	EAF	89.97	True	Analysis_set	False
PE0131-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449905	PE0131-C	EAF	89.6	True	Analysis_set	False
PE0132-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449907	PE0132-C	EAF	90.19	True	Analysis_set	False
PE0133-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439520	PE0133-C	EAF	89.21	True	Analysis_set	False
PE0134-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439523	PE0134-C	EAF	89.53	True	Analysis_set	False
PE0135-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439526	PE0135-C	EAF	89.38	True	Analysis_set	False
PE0136-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439529	PE0136-C	EAF	86.64	True	Analysis_set	False
PE0137-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439532	PE0137-C	EAF	89.37	True	Analysis_set	False
PE0138-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449896	PE0138-C	EAF	89.78	True	Analysis_set	False
PE0139-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449898	PE0139-C	EAF	88.97	True	Analysis_set	False
PE0140-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449900	PE0140-C	EAF	90.25	True	Analysis_set	False
PE0141-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449902	PE0141-C	EAF	89.87	True	Analysis_set	False
PE0142-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449904	PE0142-C	EAF	90.53	True	Analysis_set	False
PE0143-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449906	PE0143-C	EAF	90.01	True	Analysis_set	False
PE0144-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449908	PE0144-C	EAF	90.63	True	Analysis_set	False
PE0145-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439521	PE0145-C	EAF	88.97	True	Analysis_set	False
PE0146-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439524	PE0146-C	EAF	90.03	True	Analysis_set	False
PE0147-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR439527	PE0147-C	EAF	89.22	True	Analysis_set	False
PE0148-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR439530	PE0148-C	EAF	89.65	True	Analysis_set	False
PE0149-C	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR449894	PE0149-C	EAF	33.04	False	Less_than_50pc_callable	False
PE0151-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689149	PE0151-C	EAF	89.77	True	Analysis_set	False
PE0153-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662108	PE0153-C	EAF	0.66	False	Less_than_50pc_callable	False
PE0156-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696929	PE0156-C	EAF	89.59	True	Analysis_set	False
PE0157-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662098	PE0157-C	EAF	52.83	True	Analysis_set	False
PE0158-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696943	PE0158-C	EAF	89.28	True	Analysis_set	False
PE0159-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696899	PE0159-C	EAF	82.82	True	Analysis_set	False
PE0160-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696944	PE0160-C	EAF	89.46	True	Analysis_set	False
PE0161-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689211	PE0161-C	EAF	89.89	True	Analysis_set	False
PE0162-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696940	PE0162-C	EAF	89.39	True	Analysis_set	False
PE0163-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696891	PE0163-C	EAF	64.62	True	Analysis_set	False
PE0164-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696953	PE0164-C	EAF	89.68	True	Analysis_set	False
PE0166-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696954	PE0166-C	EAF	89.6	True	Analysis_set	False
PE0170-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662100	PE0170-C	EAF	52.44	True	Analysis_set	False
PE0172-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689223	PE0172-C	EAF	89.71	True	Analysis_set	False
PE0173-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689186	PE0173-C	EAF	89.74	True	Analysis_set	False
PE0177-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696942	PE0177-C	EAF	89.28	True	Analysis_set	False
PE0178-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696893	PE0178-C	EAF	70.91	True	Analysis_set	False
PE0179-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689210	PE0179-C	EAF	89.7	True	Analysis_set	False
PE0180-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696919	PE0180-C	EAF	88.79	True	Analysis_set	False
PE0181-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696886	PE0181-C	EAF	76.22	True	Analysis_set	False
PE0182-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696906	PE0182-C	EAF	79.09	True	Analysis_set	False
PE0184-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689224	PE0184-C	EAF	89.83	True	Analysis_set	False
PE0185-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696930	PE0185-C	EAF	89.41	True	Analysis_set	False
PE0186-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696884	PE0186-C	EAF	51.77	True	Analysis_set	False
PE0187-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696916	PE0187-C	EAF	89.07	True	Analysis_set	False
PE0189-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689150	PE0189-C	EAF	90.02	True	Analysis_set	False
PE0190-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696928	PE0190-C	EAF	89.9	True	Analysis_set	False
PE0191-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696904	PE0191-C	EAF	75.41	True	Analysis_set	False
PE0192-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662111	PE0192-C	EAF	29.96	False	Less_than_50pc_callable	False
PE0195-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689185	PE0195-C	EAF	89.52	True	Analysis_set	False
PE0197-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689153	PE0197-C	EAF	89.69	True	Analysis_set	False
PE0198-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696952	PE0198-C	EAF	90.33	True	Analysis_set	False
PE0199-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689174	PE0199-C	EAF	89.72	True	Analysis_set	False
PE0200-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696917	PE0200-C	EAF	89.14	True	Analysis_set	False
PE0201-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689151	PE0201-C	EAF	89.67	True	Analysis_set	False
PE0202-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689152	PE0202-C	EAF	89.72	True	Analysis_set	False
PE0203-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662110	PE0203-C	EAF	67.89	True	Analysis_set	False
PE0205-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696897	PE0205-C	EAF	82.24	True	Analysis_set	False
PE0206-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689162	PE0206-C	EAF	89.22	True	Analysis_set	False
PE0207-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR676491	PE0207-C	EAF	90.36	True	Analysis_set	False
PE0208-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662113	PE0208-C	EAF	64.56	True	Analysis_set	False
PE0209-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662114	PE0209-C	EAF	3.93	False	Less_than_50pc_callable	False
PE0210-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662107	PE0210-C	EAF	63.04	True	Analysis_set	False
PE0212-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696903	PE0212-C	EAF	71.71	True	Analysis_set	False
PE0213-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689161	PE0213-C	EAF	89.62	True	Analysis_set	False
PE0215-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689232	PE0215-C	EAF	86.53	True	Analysis_set	False
PE0216-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696905	PE0216-C	EAF	77.4	True	Analysis_set	False
PE0218-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689184	PE0218-C	EAF	89.88	True	Analysis_set	False
PE0219-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696956	PE0219-C	EAF	89.9	True	Analysis_set	False
PE0221-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696931	PE0221-C	EAF	86.99	True	Analysis_set	False
PE0223-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689183	PE0223-C	EAF	89.09	True	Analysis_set	False
PE0224-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696892	PE0224-C	EAF	77.99	True	Analysis_set	False
PE0225-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662109	PE0225-C	EAF	65.43	True	Analysis_set	False
PE0226-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR689198	PE0226-C	EAF	89.4	True	Analysis_set	False
PE0227-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696885	PE0227-C	EAF	77.4	True	Analysis_set	False
PE0228-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR662112	PE0228-C	EAF	70.51	True	Analysis_set	False
PE0229-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696920	PE0229-C	EAF	89.06	True	Analysis_set	False
PE0230-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696955	PE0230-C	EAF	89.6	True	Analysis_set	False
PE0231-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR676517	PE0231-C	EAF	89.82	True	Analysis_set	False
PE0232-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR696894	PE0232-C	EAF	71.38	True	Analysis_set	False
